commodities,unit,minimum,maximum,average
Cucumber(Hybrid),KG,Rs 18.00,Rs 22.00,Rs 20.00
Jack Fruit,KG,Rs 40.00,Rs 45.00,Rs 43.33
Pear(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.00
Kiwi,KG,Rs 800.00,Rs 900.00,Rs 850.00
Avocado,KG,Rs 500.00,Rs 600.00,Rs 550.00
Ginger,KG,Rs 270.00,Rs 280.00,Rs 276.00
Chilli Dry,KG,Rs 450.00,Rs 480.00,Rs 465.00
Chilli Green,KG,Rs 130.00,Rs 140.00,Rs 134.00
Chilli Green(Bullet),KG,Rs 150.00,Rs 170.00,Rs 160.00
Chilli Green(Machhe),KG,Rs 50.00,Rs 60.00,Rs 56.00
Chilli Green(Akbare),KG,Rs 200.00,Rs 250.00,Rs 225.00
Capsicum,KG,Rs 80.00,Rs 90.00,Rs 86.00
Garlic Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Coriander Green,KG,Rs 100.00,Rs 120.00,Rs 110.00
Garlic Dry Chinese,KG,Rs 270.00,Rs 280.00,Rs 276.00
Garlic Dry Nepali,KG,Rs 210.00,Rs 220.00,Rs 215.00
Clive Dry,KG,Rs 180.00,Rs 200.00,Rs 190.00
Fish Fresh(Rahu),KG,Rs 310.00,Rs 320.00,Rs 315.00
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 260.00,Rs 250.00
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Mungari),KG,Rs 320.00,Rs 330.00,Rs 325.00
